Timestamp,PM2.5 (µg/m³)
15-01-2023 05:00,89.4125
16-01-2023 05:00,132.155
17-01-2023 05:00,142.76625
18-01-2023 05:00,149.55
19-01-2023 05:00,152.05
20-01-2023 05:00,130.9233333
21-01-2023 05:00,120.7772917
22-01-2023 05:00,220.5833333
23-01-2023 05:00,157.0475
24-01-2023 05:00,200.1011111
25-01-2023 05:00,50.87916667
26-01-2023 05:00,153.16375
27-01-2023 05:00,108.86625
28-01-2023 05:00,96.715625
29-01-2023 05:00,158.6458333
30-01-2023 05:00,22.18055556
31-01-2023 05:00,91.231875
01-02-2023 05:00,77.468125
02-02-2023 05:00,74.06041667
03-02-2023 05:00,76.5375
04-02-2023 05:00,103.6872917
05-02-2023 05:00,74.14666667
06-02-2023 05:00,227.6416667
07-02-2023 05:00,153.7270833
08-02-2023 05:00,60.366875
09-02-2023 05:00,106.806875
10-02-2023 05:00,69.545
11-02-2023 05:00,105.35625
12-02-2023 05:00,59.48083333
13-02-2023 05:00,49.103125
14-02-2023 05:00,66.14583333
15-02-2023 05:00,69.664375
16-02-2023 05:00,94.525
17-02-2023 05:00,143.665
18-02-2023 05:00,113.1216667
19-02-2023 05:00,122.45125
20-02-2023 05:00,125.519375
21-02-2023 05:00,66.236875
22-02-2023 05:00,111.3025
23-02-2023 05:00,91.89125
24-02-2023 05:00,62.9975
25-02-2023 05:00,112.5983333
26-02-2023 05:00,160.5391667
27-02-2023 05:00,134.4
28-02-2023 05:00,96.4875
01-03-2023 05:00,34.27416667
02-03-2023 05:00,92.803125
03-03-2023 05:00,83.125
04-03-2023 05:00,53.76083333
05-03-2023 05:00,76.29875
06-03-2023 05:00,76.54625
07-03-2023 05:00,60.6325
08-03-2023 05:00,75.14875
09-03-2023 05:00,10.95
10-03-2023 05:00,64.25916667
11-03-2023 05:00,72.91666667
12-03-2023 05:00,81.1825
13-03-2023 05:00,79.20666667
14-03-2023 05:00,70.83666667
15-03-2023 05:00,98.37416667
16-03-2023 05:00,90.32833333
17-03-2023 05:00,70.2625
18-03-2023 05:00,83.46
19-03-2023 05:00,34.5
20-03-2023 05:00,51.59111111
21-03-2023 05:00,10.8
22-03-2023 05:00,46.73416667
23-03-2023 05:00,69.83444444
24-03-2023 05:00,65.19875
25-03-2023 05:00,
26-03-2023 05:00,42.0375
27-03-2023 05:00,39.23333333
28-03-2023 05:00,62.964375
29-03-2023 05:00,70.338125
30-03-2023 05:00,87.99875
31-03-2023 05:00,10.35
01-04-2023 05:00,24.39083333
02-04-2023 05:00,30.07875
03-04-2023 05:00,40.9175
04-04-2023 05:00,77.17020833
05-04-2023 05:00,62.055625
06-04-2023 05:00,41.786875
07-04-2023 05:00,48.14166667
08-04-2023 05:00,53.138125
09-04-2023 05:00,66.975
10-04-2023 05:00,76.70270833
11-04-2023 05:00,70.95125
12-04-2023 05:00,68.54375
